-15.5000000,-9.5565149e-03
-14.5000000,-8.2243717e-03
-13.5000000,-7.1882764e-03
-12.5000000,-6.5089073e-03
-11.5000000,-6.0747041e-03
-10.5000000,-5.7936398e-03
-9.5000000,-5.6347335e-03
-8.5000000,-5.5368570e-03
-7.5000000,-5.4159329e-03
-6.5000000,-5.2653539e-03
-5.5000000,-5.1441627e-03
-4.5000000,-5.0656612e-03
-3.5000000,-4.9918402e-03
-2.5000000,-4.9268699e-03
-1.5000000,-4.9131598e-03
-0.5000000,-4.9365971e-03
 0.5000000,-4.9365971e-03
 1.5000000,-4.9131598e-03
 2.5000000,-4.9268699e-03
 3.5000000,-4.9918402e-03
 4.5000000,-5.0656612e-03
 5.5000000,-5.1441627e-03
 6.5000000,-5.2653539e-03
 7.5000000,-5.4159329e-03
 8.5000000,-5.5368570e-03
 9.5000000,-5.6347335e-03
10.5000000,-5.7936398e-03
11.5000000,-6.0747041e-03
12.5000000,-6.5089073e-03
13.5000000,-7.1882764e-03
14.5000000,-8.2243717e-03
15.5000000,-9.5565149e-03
16.5000000,-1.0887727e-02
17.5000000,-1.1858099e-02
18.5000000,-1.2247166e-02
19.5000000,-1.2040926e-02
20.5000000,-1.1376202e-02
21.5000000,-1.0440275e-02
22.5000000,-9.3956180e-03
23.5000000,-8.3527378e-03
24.5000000,-7.3743432e-03
25.5000000,-6.4893763e-03
26.5000000,-5.7061522e-03
27.5000000,-5.0217463e-03
28.5000000,-4.4278756e-03
29.5000000,-3.9142774e-03
30.5000000,-3.4705093e-03
31.5000000,-3.0868214e-03
32.5000000,-2.7545141e-03
33.5000000,-2.4660230e-03
34.5000000,-2.2148703e-03
35.5000000,-1.9955573e-03
36.5000000,-1.8034388e-03
37.5000000,-1.6345994e-03
38.5000000,-1.4857398e-03
39.5000000,-1.3540784e-03
40.5000000,-1.2372656e-03
41.5000000,-1.1333130e-03
42.5000000,-1.0405333e-03
43.5000000,-9.5749113e-04
44.5000000,-8.8296140e-04
45.5000000,-8.1589573e-04
46.5000000,-7.5539413e-04
47.5000000,-7.0068163e-04
48.5000000,-6.5108895e-04
49.5000000,-6.0603635e-04
50.5000000,-5.6502022e-04
51.5000000,-5.2760181e-04
52.5000000,-4.9339786e-04
53.5000000,-4.6207264e-04
54.5000000,-4.3333132e-04
55.5000000,-4.0691429e-04
56.5000000,-3.8259246e-04
57.5000000,-3.6016311e-04
58.5000000,-3.3944649e-04
59.5000000,-3.2028286e-04
60.5000000,-3.0252994e-04
61.5000000,-2.8606073e-04
62.5000000,-2.7076166e-04
63.5000000,-2.5653096e-04
64.5000000,-2.4327727e-04
65.5000000,-2.3091839e-04
66.5000000,-2.1938029e-04
67.5000000,-2.0859611e-04
68.5000000,-1.9850543e-04
69.5000000,-1.8905353e-04
70.5000000,-1.8019076e-04
71.5000000,-1.7187204e-04
72.5000000,-1.6405634e-04
73.5000000,-1.5670629e-04
74.5000000,-1.4978780e-04
75.5000000,-1.4326970e-04
76.5000000,-1.3712352e-04
77.5000000,-1.3132315e-04
78.5000000,-1.2584464e-04
79.5000000,-1.2066602e-04
80.5000000,-1.1576709e-04
81.5000000,-1.1112924e-04
82.5000000,-1.0673535e-04
83.5000000,-1.0256960e-04
84.5000000,-9.8617412e-05
85.5000000,-9.4865286e-05
86.5000000,-9.1300745e-05
87.5000000,-8.7912229e-05
88.5000000,-8.4689021e-05
89.5000000,-8.1621178e-05
90.5000000,-7.8699465e-05
91.5000000,-7.5915295e-05
92.5000000,-7.3260682e-05
93.5000000,-7.0728186e-05
94.5000000,-6.8310876e-05
95.5000000,-6.6002286e-05
96.5000000,-6.3796380e-05
97.5000000,-6.1687520e-05
98.5000000,-5.9670434e-05
99.5000000,-5.7740190e-05
